recommendation_id,constituency_id,recommendation_type,title,description,priority,confidence_score,impact_score,effort_level,target_audience,estimated_cost,estimated_timeline_days,status,assigned_to,ai_reasoning,data_sources,expected_outcomes,risks,created_at,updated_at,completed_at,feedback_rating,feedback_notes
dd1891e8-1800-4c02-bdbd-f7ca9061596f,PC12,resource_allocation,Improve infrastructure in Ward 6,Recommendation based on AI analysis of ground data,high,0.9,67.0,low,women,392563.23,57,rejected,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 29%"", ""Benefit 1357 people directly""]","[""Weather conditions""]",2025-02-07 09:03:00,2025-02-15 09:03:00,,,
88c54977-d759-48ae-8b6c-5c602e6b6e5c,PC12,outreach,Improve education in Ward 1,Recommendation based on AI analysis of ground data,high,0.83,93.1,low,women,261074.21,29,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve satisfaction by 26%"", ""Benefit 4118 people directly""]","[""Resource availability""]",2025-06-02 23:50:00,2025-06-15 23:50:00,,,
3a5adc04-be90-4d1f-88fc-2407f06d590b,PC12,crisis_response,Improve education in Ward 3,Recommendation based on AI analysis of ground data,medium,0.87,72.5,medium,farmers,194768.77,54,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 27%"", ""Benefit 3143 people directly""]","[""Resource availability""]",2025-04-09 02:45:00,2025-04-23 02:45:00,,,
b4695bd0-57fa-42b5-85f8-c54ca95de518,PC12,resource_allocation,Improve healthcare in Ward 6,Recommendation based on AI analysis of ground data,medium,0.8,61.0,high,youth,357907.16,13,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 35%"", ""Benefit 766 people directly""]","[""Budget constraints""]",2025-07-01 15:57:00,2025-07-28 15:57:00,,,
63e1fc80-b750-423f-a90a-4773aad0533a,PC12,policy,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,low,0.78,92.8,high,youth,354400.2,68,rejected,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 25%"", ""Benefit 863 people directly""]","[""Budget constraints""]",2025-04-05 22:12:00,2025-04-10 22:12:00,,,
3405ab87-15e7-4b30-ade7-cafc3b622509,PC12,outreach,Improve infrastructure in Ward 4,Recommendation based on AI analysis of ground data,low,0.72,88.0,medium,youth,461470.48,31,completed,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 29%"", ""Benefit 1732 people directly""]","[""Budget constraints""]",2025-02-16 01:34:00,2025-03-13 01:34:00,2025-04-26 01:34:00,3.0,"Good implementation, achieved 92% of objectives"
49e2fdd7-a883-4f86-83d9-ab3eeff80221,PC12,policy,Improve healthcare in Ward 6,Recommendation based on AI analysis of ground data,low,0.85,84.1,medium,farmers,135597.26,65,accepted,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 39%"", ""Benefit 4281 people directly""]","[""Resource availability""]",2025-06-20 09:21:00,2025-07-01 09:21:00,,,
7205ff61-dd5d-4364-b92d-eb15c87c77e5,PC12,outreach,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,high,0.92,93.8,low,women,463949.32,38,rejected,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 26%"", ""Benefit 4800 people directly""]","[""Timeline delays""]",2025-10-21 12:05:00,2025-11-01 12:05:00,,,
6bc10801-5dc6-41af-9ae2-9c3cef652b7a,PC12,resource_allocation,Improve infrastructure in Ward 5,Recommendation based on AI analysis of ground data,high,0.73,83.1,medium,women,257483.23,72,in_progress,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 30%"", ""Benefit 2713 people directly""]","[""Resource availability""]",2025-02-11 03:03:00,2025-02-15 03:03:00,,,
e94c8882-a066-42a7-9037-41a46a0e9243,PC12,crisis_response,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,critical,0.71,65.6,medium,women,53516.94,71,in_progress,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 28%"", ""Benefit 4792 people directly""]","[""Budget constraints""]",2025-03-15 03:41:00,2025-04-13 03:41:00,,,
1474daab-fa61-47ae-a0a1-7ad4463b1fbf,PC12,policy,Improve infrastructure in Ward 4,Recommendation based on AI analysis of ground data,high,0.75,78.2,high,youth,354354.88,81,in_progress,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 30%"", ""Benefit 3976 people directly""]","[""Timeline delays""]",2025-08-23 10:23:00,2025-09-03 10:23:00,,,
d5cd4957-f84a-452a-a230-9f439cb97775,PC12,policy,Improve infrastructure in Ward 6,Recommendation based on AI analysis of ground data,medium,0.78,78.0,medium,farmers,194204.55,61,in_progress,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 20%"", ""Benefit 3308 people directly""]","[""Resource availability""]",2025-12-02 01:23:00,2025-12-21 01:23:00,,,
7e319027-278d-47ef-b080-8eb22ca99fa3,PC12,crisis_response,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,critical,0.82,71.6,high,youth,240299.81,72,completed,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 36%"", ""Benefit 2152 people directly""]",[],2025-03-23 09:25:00,2025-04-02 09:25:00,2025-05-20 09:25:00,3.0,
1d983d80-a6eb-4ad9-b70d-ba3638d3d0e5,PC12,outreach,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,critical,0.7,79.6,high,women,86110.18,58,completed,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve satisfaction by 39%"", ""Benefit 4173 people directly""]",[],2025-04-03 01:20:00,2025-04-23 01:20:00,2025-05-11 01:20:00,3.0,"Good implementation, achieved 84% of objectives"
510a5e2f-d265-4433-8606-b51bd6b16ab5,PC12,outreach,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,medium,0.92,80.4,medium,farmers,143401.8,85,completed,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 33%"", ""Benefit 1225 people directly""]","[""Stakeholder resistance""]",2025-01-20 00:25:00,2025-02-17 00:25:00,2025-03-27 00:25:00,5.0,
eaafb2ae-7233-4366-a157-717194098449,PC12,resource_allocation,Improve education in Ward 5,Recommendation based on AI analysis of ground data,high,0.88,81.9,medium,youth,251948.37,75,completed,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 36%"", ""Benefit 3957 people directly""]","[""Timeline delays""]",2025-10-08 09:49:00,2025-10-26 09:49:00,2025-11-15 09:49:00,3.0,
4b0e43d8-ed88-4926-af73-218826faa966,PC12,policy,Improve healthcare in Ward 6,Recommendation based on AI analysis of ground data,low,0.92,62.8,high,farmers,212674.47,76,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 29%"", ""Benefit 874 people directly""]","[""Weather conditions""]",2025-06-08 02:04:00,2025-06-15 02:04:00,,,
dabfe704-dee9-473f-b4b2-5a2ecb0fc460,PC13,outreach,Improve healthcare in Ward 1,Recommendation based on AI analysis of ground data,low,0.88,78.0,low,all,210157.28,66,rejected,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 39%"", ""Benefit 2313 people directly""]","[""Resource availability""]",2025-04-01 04:40:00,2025-04-15 04:40:00,,,
185258bf-6d41-4027-a3ac-b667e3c45b62,PC13,policy,Improve healthcare in Ward 2,Recommendation based on AI analysis of ground data,medium,0.78,78.8,low,youth,430387.87,80,in_progress,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 16%"", ""Benefit 3283 people directly""]","[""Stakeholder resistance""]",2025-04-10 09:52:00,2025-04-21 09:52:00,,,
c216ded8-0015-4cb8-9537-686189b9c33b,PC13,crisis_response,Improve education in Ward 5,Recommendation based on AI analysis of ground data,low,0.82,80.0,low,farmers,475617.28,29,in_progress,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 35%"", ""Benefit 4472 people directly""]",[],2025-12-11 14:21:00,2026-01-06 14:21:00,,,
b404c725-3095-4dd3-98c3-64b690626a26,PC13,resource_allocation,Improve healthcare in Ward 2,Recommendation based on AI analysis of ground data,high,0.84,85.1,low,women,245157.1,35,accepted,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 18%"", ""Benefit 4732 people directly""]","[""Stakeholder resistance""]",2025-06-23 21:30:00,2025-07-01 21:30:00,,,
8083123b-35ad-4310-b1ff-b697d1f7a553,PC13,outreach,Improve healthcare in Ward 5,Recommendation based on AI analysis of ground data,low,0.84,90.6,low,women,260652.05,24,in_progress,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 39%"", ""Benefit 831 people directly""]",[],2025-08-06 10:09:00,2025-09-04 10:09:00,,,
3c0b17dd-dd53-4ecc-8e68-ebb5f7ece08c,PC13,crisis_response,Improve education in Ward 3,Recommendation based on AI analysis of ground data,medium,0.86,89.1,medium,women,193008.82,10,in_progress,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 30%"", ""Benefit 3781 people directly""]","[""Budget constraints""]",2025-02-01 07:17:00,2025-02-28 07:17:00,,,
ae2da55b-0aae-481f-8eb5-63181e383805,PC13,policy,Improve education in Ward 5,Recommendation based on AI analysis of ground data,low,0.83,66.4,low,farmers,220239.03,16,completed,officer_8,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 36%"", ""Benefit 2622 people directly""]",[],2025-10-20 03:17:00,2025-11-05 03:17:00,2026-01-08 03:17:00,3.0,"Good implementation, achieved 90% of objectives"
52f911e9-e93c-4af4-98bf-6acd0fadd106,PC13,resource_allocation,Improve education in Ward 6,Recommendation based on AI analysis of ground data,critical,0.76,64.9,high,youth,340273.12,68,accepted,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 31%"", ""Benefit 3466 people directly""]",[],2025-11-02 20:16:00,2025-11-16 20:16:00,,,
11779f26-c40e-4861-922b-ff95dc3ba17e,PC13,outreach,Improve healthcare in Ward 2,Recommendation based on AI analysis of ground data,low,0.85,72.0,high,women,365819.63,86,rejected,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 35%"", ""Benefit 3530 people directly""]",[],2025-04-21 19:27:00,2025-05-10 19:27:00,,,
063774ff-cc9f-4f29-b2fa-2a692a526550,PC13,crisis_response,Improve healthcare in Ward 4,Recommendation based on AI analysis of ground data,high,0.79,74.8,low,women,313930.72,75,accepted,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 29%"", ""Benefit 545 people directly""]","[""Timeline delays""]",2025-02-14 11:51:00,2025-03-02 11:51:00,,,
06e1fc2d-d10d-4e6e-89ef-9e0ce7607628,PC13,crisis_response,Improve infrastructure in Ward 5,Recommendation based on AI analysis of ground data,medium,0.83,76.7,high,women,319028.97,64,completed,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 31%"", ""Benefit 3775 people directly""]",[],2025-09-14 21:27:00,2025-09-21 21:27:00,2025-11-29 21:27:00,3.0,"Good implementation, achieved 71% of objectives"
b1a5f441-2327-4b7f-b061-9c42191042ce,PC13,outreach,Improve education in Ward 2,Recommendation based on AI analysis of ground data,critical,0.78,66.6,medium,farmers,434734.9,28,in_progress,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 18%"", ""Benefit 1170 people directly""]","[""Timeline delays""]",2025-10-14 02:01:00,2025-10-23 02:01:00,,,
bfef83a2-ff7c-43f8-b008-41d36d418b4f,PC13,policy,Improve infrastructure in Ward 3,Recommendation based on AI analysis of ground data,high,0.75,75.0,high,farmers,134161.4,36,rejected,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve satisfaction by 21%"", ""Benefit 4953 people directly""]","[""Timeline delays""]",2025-06-13 16:19:00,2025-06-18 16:19:00,,,
2080408c-6d9f-4073-a89d-1b573b38bf01,PC13,policy,Improve education in Ward 2,Recommendation based on AI analysis of ground data,critical,0.86,72.2,low,all,286179.89,81,accepted,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 19%"", ""Benefit 1571 people directly""]","[""Weather conditions""]",2025-02-12 18:01:00,2025-03-13 18:01:00,,,
4c951431-57e6-4955-adea-ae9a0bf2b75d,PC13,outreach,Improve infrastructure in Ward 4,Recommendation based on AI analysis of ground data,high,0.74,89.1,low,youth,304485.98,21,in_progress,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve satisfaction by 21%"", ""Benefit 2404 people directly""]",[],2025-10-08 02:13:00,2025-10-12 02:13:00,,,
57c20485-c861-44d0-aff5-c00e9fc49c71,PC13,outreach,Improve healthcare in Ward 1,Recommendation based on AI analysis of ground data,medium,0.83,61.4,high,farmers,167162.24,33,in_progress,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 29%"", ""Benefit 4081 people directly""]","[""Timeline delays""]",2025-01-21 18:50:00,2025-01-24 18:50:00,,,
b9f01b90-1b53-41c9-b209-7d57ec1d2935,PC13,crisis_response,Improve infrastructure in Ward 6,Recommendation based on AI analysis of ground data,critical,0.76,65.0,medium,youth,353439.23,88,accepted,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 39%"", ""Benefit 3600 people directly""]",[],2025-02-07 05:25:00,2025-02-28 05:25:00,,,
dcccc19b-625d-4081-b295-7c0343bc7dc0,PC14,resource_allocation,Improve infrastructure in Ward 3,Recommendation based on AI analysis of ground data,medium,0.9,93.2,low,all,367462.5,52,accepted,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 36%"", ""Benefit 3267 people directly""]","[""Weather conditions""]",2025-10-06 20:58:00,2025-10-29 20:58:00,,,
